id,region,latitude,longitude,accommodation_type,cost,minimum_nights,number_of_reviews,reviews_per_month,owner_id,owned_hotels,yearly_availability
37965,Manhattan,40.73015,-73.98447,Shared room,350,3,3,0.48,35422741,1,0
21601,Brooklyn,40.68766,-73.99125,Entire home/apt,170,4,8,0.29,31857792,1,0
38538,Bronx,40.878209999999996,-73.86354,Private room,85,30,0,,22641060,1,1
6987,Manhattan,40.73661,-73.98706,Private room,1000,7,0,,25870353,1,1
43508,Manhattan,40.800090000000004,-73.96218,Shared room,130,14,0,,17844480,1,0
1540,Brooklyn,40.69128,-73.93653,Entire home/apt,85,4,239,2.89,3577509,2,0
46582,Manhattan,40.72247,-73.98838,Shared room,185,3,1,1.0,45378115,1,0
24661,Queens,40.74825,-73.86395999999999,Private room,37,1,18,0.75,32446721,6,1
30922,Manhattan,40.80731,-73.95155,Shared room,49,2,2,0.15,30021975,1,0
2599,Manhattan,40.76178,-73.96713000000001,Private room,280,2,7,0.11,7341851,1,1
43062,Manhattan,40.72121,-73.9909,Private room,800,1,1,0.59,148108,2,1
43172,Manhattan,40.72207,-73.99750999999999,Shared room,173,5,2,0.76,13442714,2,0
26744,Brooklyn,40.61193,-73.96259,Private room,65,3,3,0.16,128895953,1,1
7924,Queens,40.72399,-73.87088,Private room,100,2,49,0.96,31545214,1,1
14572,Brooklyn,40.68674,-73.93375,Entire home/apt,135,30,26,0.64,51646459,1,1
8818,Queens,40.76855,-73.92583,Private room,86,4,28,0.59,35417042,1,1
47742,Manhattan,40.737629999999996,-73.97368,Shared room,80,1,0,,193256713,1,0
40160,Manhattan,40.750170000000004,-73.97241,Entire home/apt,250,2,20,3.17,50241946,1,0
34036,Brooklyn,40.64992,-74.01169,Private room,750,1,12,1.2,202873307,1,1
9883,Manhattan,40.71978,-74.00968,Private room,1500,1,0,,8617411,1,1
7333,Manhattan,40.73879,-73.97994,Shared room,134,3,139,2.66,17062221,2,0
25451,Brooklyn,40.69522,-73.94226,Private room,45,3,7,0.31,145214508,2,1
25913,Manhattan,40.73741,-73.98096,Private room,216,30,0,,76104209,33,1
23383,Queens,40.73218,-73.88461,Private room,75,1,1,0.46,57230304,3,1
25674,Manhattan,40.81916,-73.94561999999999,Entire home/apt,50,4,20,0.9,59432400,2,0
19073,Manhattan,40.75376,-73.97131999999999,Shared room,699,3,4,0.12,96098402,12,1
35075,Bronx,40.83148,-73.82930999999999,Shared room,65,1,23,2.18,152246149,5,1
47009,Brooklyn,40.69325,-73.96732,Shared room,175,2,0,,4602926,1,0
33227,Queens,40.742,-73.89505,Entire home/apt,60,14,3,0.3,6141162,1,0
3276,Manhattan,40.74423,-73.97614,Entire home/apt,195,4,30,0.45,10103520,1,0
2306,Brooklyn,40.68545,-73.97572,Entire home/apt,150,2,21,0.29,265152,3,0
12134,Manhattan,40.87045,-73.9183,Private room,210,1,0,,17764174,1,1
21107,Manhattan,40.71423,-73.99441999999999,Entire home/apt,100,1,65,2.16,47716416,1,0
1555,Brooklyn,40.6582,-73.95275,Shared room,70,5,18,0.22,1785800,3,1
39084,Manhattan,40.767559999999996,-73.96856,Entire home/apt,100,2,0,,11377906,1,0
32279,Brooklyn,40.659859999999995,-73.99684,Entire home/apt,260,4,2,0.18,849248,1,0
32349,Brooklyn,40.600570000000005,-73.95154000000001,Entire home/apt,61,2,3,1.84,179661186,2,0
26477,Manhattan,40.75008,-73.97655,Private room,222,30,2,0.15,120762452,50,1
28788,Brooklyn,40.63436,-73.96126,Entire home/apt,90,2,13,0.7,145993199,1,0
4416,Manhattan,40.71662,-74.00352,Private room,130,30,2,0.03,1475015,52,1
27439,Brooklyn,40.672709999999995,-73.89071,Private room,55,30,0,,93392260,2,1
29855,Manhattan,40.741440000000004,-73.99984,Entire home/apt,299,2,0,,169541552,1,0
31649,Queens,40.745670000000004,-73.91881,Entire home/apt,89,1,0,,25479861,1,1
2698,Manhattan,40.72193,-73.99379,Private room,5000,1,2,0.03,213266,1,1
12234,Manhattan,40.72636,-73.98454,Shared room,180,2,51,4.77,49115124,1,0
4282,Manhattan,40.78833,-73.94888,Private room,299,1,0,,14518375,1,1
38114,Manhattan,40.80218,-73.95904,Entire home/apt,100,1,24,3.09,10842596,1,0
19608,Manhattan,40.770790000000005,-73.95922,Entire home/apt,100,2,17,0.52,34061867,1,0
707,Brooklyn,40.68338,-73.95289,Private room,130,3,18,0.25,696482,1,0
11797,Manhattan,40.74236,-74.00656,Entire home/apt,180,4,13,0.35,10621862,1,0
18422,Brooklyn,40.6824,-73.94245,Private room,55,1,0,,2261995,3,1
16419,Brooklyn,40.69239,-73.91416,Shared room,85,1,44,1.26,73737053,3,1
33946,Brooklyn,40.7109,-73.96478,Private room,109,30,43,3.72,141204556,2,1
32258,Manhattan,40.8659,-73.92869,Private room,359,2,0,,2631556,1,1
44945,Manhattan,40.7647,-73.97452,Private room,100,1,0,,260425153,14,1
3193,Manhattan,40.721470000000004,-73.98806,Private room,228,1,2,0.22,4358024,2,1
30683,Brooklyn,40.716029999999996,-73.95432,Entire home/apt,300,1,70,4.63,124357,3,0
37179,Manhattan,40.72208,-73.98472,Private room,1700,23,0,,29387678,1,1
31542,Manhattan,40.72789,-74.00275,Entire home/apt,205,4,15,1.04,607217,1,0
19242,Manhattan,40.75175,-73.97218000000001,Shared room,269,3,8,0.24,96098402,12,1
6671,Manhattan,40.74156,-73.97968,Shared room,95,30,37,0.68,9864136,26,1
4731,Manhattan,40.74259,-74.00128000000001,Entire home/apt,160,4,11,0.18,15689833,1,0
31382,Manhattan,40.75418,-73.9664,Entire home/apt,180,30,16,1.08,184065290,1,0
2477,Brooklyn,40.67157,-73.9852,Private room,147,7,42,0.61,1537501,1,1
17975,Brooklyn,40.63794,-73.8988,Private room,51,3,0,,51826974,2,1
20813,Manhattan,40.74593,-73.98687,Private room,200,30,0,,22541573,87,1
718,Manhattan,40.821509999999996,-73.94516,Shared room,155,1,1,0.18,1381171,1,0
24652,Brooklyn,40.667559999999995,-73.95812,Entire home/apt,100,3,12,0.5,18197578,1,0
4892,Queens,40.77902,-73.90768,Private room,100,2,2,0.03,17618198,1,1
29222,Manhattan,40.74077,-73.98718000000001,Shared room,129,1,47,2.8,164291123,3,1
9718,Brooklyn,40.68141,-73.95841,Private room,400,7,9,0.2,39143718,2,1
43790,Brooklyn,40.67435,-73.9891,Shared room,99,1,20,10.17,2640420,1,0
13830,Brooklyn,40.68379,-73.9405,Private room,55,1,2,0.06,299236,1,1
47943,Brooklyn,40.583870000000005,-73.93956999999999,Private room,300,3,0,,9484127,1,1
47663,Manhattan,40.81436,-73.95399,Shared room,119,3,0,,269718824,1,0
1358,Manhattan,40.8347,-73.94856999999999,Private room,60,30,36,0.44,2943157,1,1
34000,Queens,40.68988,-73.76308,Private room,208,1,0,,198933477,1,1
38209,Manhattan,40.74172,-73.99937,Shared room,66,5,0,,33529908,1,0
11083,Manhattan,40.80255,-73.95347,Private room,100,1,36,2.52,45093051,2,1
21477,Manhattan,40.76536,-73.98864,Shared room,160,45,6,0.63,39890192,12,1
655,Manhattan,40.85099,-73.92822,Private room,125,60,4,0.06,1307773,1,1
27799,Manhattan,40.73103,-73.98233,Entire home/apt,299,2,21,1.08,5443000,2,0
19518,Manhattan,40.74633,-73.99201,Private room,300,30,0,,76104209,33,1
29506,Manhattan,40.777190000000004,-73.9529,Private room,200,30,0,,165898555,7,1
16287,Manhattan,40.76367,-73.98345,Private room,269,30,1,0.13,22541573,87,1
293,Manhattan,40.80082,-73.9652,Private room,109,1,104,1.05,323517,2,1
47890,Brooklyn,40.71812,-73.96404,Shared room,285,7,0,,11612418,1,0
35546,Brooklyn,40.6624,-73.9329,Shared room,89,1,3,1.73,9130040,6,1
38669,Queens,40.7351,-73.92526,Private room,100,1,1,0.16,4275601,1,1
6483,Manhattan,40.79973,-73.95541,Entire home/apt,120,3,133,2.39,13976132,1,0
1379,Brooklyn,40.69945,-73.92148,Entire home/apt,115,3,54,0.65,3024659,1,0
18620,Manhattan,40.76142,-73.99248,Entire home/apt,133,30,2,0.15,61391963,91,0
27735,Brooklyn,40.68882,-73.95194000000001,Entire home/apt,150,3,2,0.1,21153742,1,1
32158,Queens,40.77598,-73.92251999999999,Entire home/apt,49,2,25,1.83,19614644,1,0
39549,Brooklyn,40.67907,-73.9498,Entire home/apt,150,2,8,1.27,223258125,1,0
41190,Manhattan,40.80996,-73.94191,Entire home/apt,53,1,26,5.03,62589092,1,0
6746,Brooklyn,40.70037,-73.92820999999999,Private room,85,4,2,0.07,1304390,1,1
43005,Manhattan,40.80273,-73.96386,Entire home/apt,300,1,4,1.4,9028198,1,0
30517,Bronx,40.836040000000004,-73.93099000000001,Entire home/apt,240,1,22,1.4,175583687,3,0
24014,Queens,40.70988,-73.80691,Shared room,60,2,38,1.53,101657794,6,1
11576,Brooklyn,40.64517,-73.94843,Shared room,40,30,5,0.11,27974952,7,1
29516,Manhattan,40.769729999999996,-73.9848,Private room,200,30,0,,165898555,7,1
25993,Queens,40.70305,-73.82687,Private room,55,2,10,0.46,148663392,1,0
37111,Manhattan,40.821529999999996,-73.94612,Entire home/apt,140,1,5,0.66,9212560,1,0
41016,Queens,40.74362,-73.89158,Shared room,70,1,0,,239035419,1,0
4488,Manhattan,40.74175,-73.97740999999999,Private room,84,30,7,0.12,1475015,52,1
20281,Brooklyn,40.67476,-73.94209000000001,Entire home/apt,50,1,35,1.14,6134680,1,0
28420,Manhattan,40.74873,-73.97664,Shared room,150,30,5,0.4,120762452,50,1
44453,Queens,40.75073,-73.82052,Private room,75,1,0,,258461766,1,1
8307,Manhattan,40.77724,-73.97699,Private room,120,150,0,,9815198,1,1
43969,Brooklyn,40.705040000000004,-73.91868000000001,Entire home/apt,120,3,3,1.13,45834595,1,0
32373,Manhattan,40.736090000000004,-73.98595,Entire home/apt,145,2,13,1.02,2053735,1,0
7923,Brooklyn,40.69384,-73.99261,Entire home/apt,198,7,7,0.14,12692690,1,0
42640,Brooklyn,40.702040000000004,-73.93027,Private room,40,5,1,0.36,249146659,1,1
33068,Manhattan,40.80372,-73.95266,Shared room,82,2,33,2.75,54970203,1,0
38304,Brooklyn,40.70316,-73.94914,Entire home/apt,110,1,13,1.85,13608859,1,0
38451,Manhattan,40.74277,-74.00204000000001,Private room,315,2,15,2.09,226070943,1,1
9331,Brooklyn,40.6937,-73.94501,Entire home/apt,95,4,47,1.01,1574618,1,0
7200,Manhattan,40.7249,-73.98852,Entire home/apt,150,5,22,0.41,14684238,1,0
23026,Manhattan,40.8042,-73.95669000000001,Entire home/apt,75,2,41,1.57,128531725,2,0
39953,Queens,40.705220000000004,-73.75063,Entire home/apt,35,2,11,1.72,230025652,4,0
40083,Brooklyn,40.70267,-73.92751,Entire home/apt,55,2,16,2.57,2557889,1,0
15697,Queens,40.73944,-73.92687,Private room,80,2,53,1.37,68909853,1,1
7592,Manhattan,40.74033,-74.00872,Private room,225,1,17,0.34,93779,1,1
19270,Manhattan,40.75425,-73.98312,Shared room,2000,30,4,0.12,836168,11,1
37551,Brooklyn,40.69331,-73.94918,Shared room,185,1,4,4.0,8344401,1,0
40878,Manhattan,40.751940000000005,-73.99501,Entire home/apt,243,30,0,,107434423,232,0
19577,Manhattan,40.767540000000004,-73.96166,Entire home/apt,249,3,55,1.75,68094795,2,0
34086,Manhattan,40.86203,-73.93037,Entire home/apt,71,1,7,0.67,203235966,1,0
20243,Brooklyn,40.70729,-73.93129,Entire home/apt,175,2,44,1.43,47453782,1,0
21777,Manhattan,40.7593,-73.99229,Private room,195,30,0,,3191545,23,1
19160,Manhattan,40.76487,-73.98238,Private room,748,30,0,,95459395,18,1
14566,Manhattan,40.750659999999996,-73.97036999999999,Private room,198,30,0,,2856748,49,1
19136,Manhattan,40.753440000000005,-73.97207,Shared room,499,3,7,0.21,96098402,12,1
23128,Manhattan,40.779579999999996,-73.95025,Shared room,75,15,5,0.2,108546781,1,0
40816,Manhattan,40.81633,-73.96069,Private room,50,2,15,3.6,153793156,1,0
27981,Brooklyn,40.69566,-73.91611,Entire home/apt,65,5,42,2.16,22095324,1,0
35754,Queens,40.70507,-73.80424000000001,Shared room,225,1,1,0.11,125320407,5,1
2617,Manhattan,40.76175,-73.95012,Entire home/apt,54,30,5,0.15,7419960,1,0
45358,Queens,40.74771,-73.93684,Shared room,86,8,0,,83680039,1,0
44900,Brooklyn,40.69628,-73.92627,Shared room,65,1,8,3.87,53105192,1,0
43872,Manhattan,40.7665,-73.98943,Shared room,85,1,9,3.25,253906467,9,1
38537,Brooklyn,40.69097,-73.92166,Private room,120,7,0,,224699779,1,1
18177,Manhattan,40.7771,-73.9495,Private room,200,30,0,,2856748,49,1
40550,Brooklyn,40.686170000000004,-73.95926999999999,Private room,50,4,3,1.76,1290193,1,1
47720,Brooklyn,40.69305,-73.93748000000001,Shared room,275,2,0,,269860794,1,1
44103,Brooklyn,40.67723,-73.95133,Private room,95,4,3,1.88,30995747,1,0
4151,Brooklyn,40.6821,-73.91632,Private room,45,2,53,0.83,4334757,1,1
35888,Brooklyn,40.66148,-73.93408000000001,Private room,89,1,1,0.59,9130040,6,1
13827,Brooklyn,40.69363,-73.94805,Private room,70,3,33,0.81,53773419,1,1
43300,Queens,40.72997,-73.87183,Shared room,51,1,20,6.38,245710234,4,1
5246,Queens,40.7012,-73.90008,Entire home/apt,49,2,77,1.53,7508547,1,0
40876,Brooklyn,40.6931,-73.94043,Private room,75,30,0,,159811367,10,1
24777,Brooklyn,40.69262,-73.95014,Entire home/apt,120,2,6,0.25,8199671,1,0
20063,Brooklyn,40.67001,-73.96197,Entire home/apt,100,4,8,0.29,31378,3,0
39173,Brooklyn,40.68737,-73.95798,Shared room,48,15,5,0.7,229147376,11,1
25811,Brooklyn,40.68919,-73.9335,Private room,60,2,1,0.04,8671974,1,1
34484,Queens,40.747640000000004,-73.81795,Shared room,55,1,37,3.31,63312104,6,1
10907,Manhattan,40.76041,-73.99495999999999,Private room,450,6,15,0.44,19939430,1,1
43635,Brooklyn,40.704159999999995,-73.98999,Private room,250,30,0,,254607256,2,1
40781,Bronx,40.88009,-73.83456,Entire home/apt,68,2,0,,310670,13,1
40323,Manhattan,40.79595,-73.97251,Entire home/apt,110,1,2,0.6,47023469,3,0
2479,Manhattan,40.74119,-73.99168,Entire home/apt,350,14,4,0.06,6866620,1,0
40660,Manhattan,40.79933,-73.96794,Shared room,130,210,1,0.29,28035940,1,0
25231,Brooklyn,40.68956,-73.93853,Entire home/apt,150,2,6,0.26,5083652,1,0
31412,Manhattan,40.75972,-73.96021,Private room,275,30,1,0.07,165898555,7,1
40513,Manhattan,40.73065,-73.98523,Entire home/apt,88,2,18,3.88,23862648,1,0
45692,Manhattan,40.804970000000004,-73.94152,Entire home/apt,106,3,7,6.0,26597048,2,0
34527,Manhattan,40.765409999999996,-73.98179,Private room,495,30,0,,200380610,65,1
10335,Manhattan,40.75654,-73.98891,Private room,369,30,0,,30283594,121,1
25713,Brooklyn,40.66941,-73.93849,Entire home/apt,245,4,8,0.43,5462007,1,0
35321,Brooklyn,40.67856,-73.94483000000001,Entire home/apt,55,2,11,1.15,111284635,1,0
16272,Brooklyn,40.68398,-73.94515,Private room,69,90,0,,23147852,1,1
33769,Brooklyn,40.6746,-73.9474,Entire home/apt,90,1,51,4.47,9541963,1,0
19964,Manhattan,40.718579999999996,-73.98968,Shared room,78,2,7,0.23,519554,5,1
39251,Brooklyn,40.70855,-73.95071999999999,Shared room,55,2,2,0.75,229469300,2,0
4382,Manhattan,40.85504,-73.93648,Entire home/apt,115,7,11,0.3,15102869,1,0
42396,Bronx,40.82575,-73.90993,Private room,80,1,0,,184750740,4,1
36867,Brooklyn,40.68809,-73.87004,Entire home/apt,70,3,21,2.97,1463509,1,0
18195,Manhattan,40.703790000000005,-74.00946,Private room,165,30,0,,16098958,96,1
44139,Manhattan,40.71588,-73.99099,Entire home/apt,135,6,3,2.37,256921050,2,0
48605,Manhattan,40.814859999999996,-73.95795,Entire home/apt,59,3,0,,222549093,3,0
42229,Manhattan,40.76341,-73.99306,Entire home/apt,145,3,9,3.55,82940021,1,0
17989,Manhattan,40.7349,-74.0005,Entire home/apt,265,2,19,0.55,25075066,1,0
18065,Brooklyn,40.67564,-73.94798,Private room,67,3,29,0.84,85400172,2,1
20053,Bronx,40.85018,-73.9167,Private room,55,2,0,,104568045,1,1
12592,Manhattan,40.75328,-73.97211999999999,Shared room,224,3,0,,24199235,1,0
27942,Manhattan,40.7235,-73.99096,Entire home/apt,250,2,5,0.25,9572607,3,0
39507,Queens,40.70555,-73.82138,Private room,200,1,0,,155261188,1,1
30701,Manhattan,40.75132,-73.96925999999999,Private room,159,30,0,,76104209,33,1
42299,Brooklyn,40.70754,-73.94151,Entire home/apt,42,3,3,1.3,6447195,2,0
20143,Brooklyn,40.69383,-73.94326,Shared room,55,1,1,0.03,104700532,1,0
14972,Queens,40.70375,-73.8304,Private room,45,1,17,0.72,63560790,2,1
694,Brooklyn,40.67855,-73.8896,Entire home/apt,48,90,53,0.57,1123923,2,0
9345,Staten Island,40.61363,-74.12151999999999,Private room,45,30,0,,37360127,1,1
36600,Brooklyn,40.67855,-73.86961,Entire home/apt,80,1,3,0.42,219305025,1,0
12715,Brooklyn,40.68881,-73.92017,Shared room,75,3,5,0.12,30968452,1,1
26973,Manhattan,40.727059999999994,-74.00476,Entire home/apt,170,2,17,0.84,8480056,1,0
35860,Manhattan,40.71624,-73.99995,Private room,100,2,35,4.32,11320557,1,0
2535,Manhattan,40.80274,-73.96459,Private room,150,1,28,0.51,5435074,1,1
21226,Brooklyn,40.650240000000004,-73.95051,Private room,26,30,2,0.09,2092314,7,1
183,Brooklyn,40.71627,-73.9587,Entire home/apt,200,4,33,0.58,204724,1,0
35286,Brooklyn,40.70466,-73.92553000000001,Entire home/apt,35,30,1,0.12,155297713,3,0
42709,Brooklyn,40.71848,-73.94393000000001,Shared room,170,2,4,1.22,3401286,1,0
27445,Queens,40.76014,-73.82263,Entire home/apt,99,2,42,2.56,104401765,1,0
16681,Manhattan,40.76045,-73.9981,Private room,239,30,1,0.04,30283594,121,1
4436,Manhattan,40.743179999999995,-73.97193,Entire home/apt,150,30,2,0.03,1475015,52,1
3182,Brooklyn,40.68323,-73.98643,Private room,200,2,0,,9520651,1,1
21979,Queens,40.76505,-73.90918,Shared room,80,1,161,5.74,117195769,3,1
30013,Manhattan,40.82748,-73.95083000000001,Entire home/apt,65,4,10,0.6,171660157,1,0
39814,Manhattan,40.76042,-73.97504,Shared room,1075,1,4,0.61,26556695,6,1
660,Manhattan,40.81068,-73.94288,Private room,125,1,11,0.12,1313306,2,1
48089,Manhattan,40.76943,-73.95608,Shared room,165,1,1,1.0,271391063,1,0
16325,Brooklyn,40.67433,-73.94243,Entire home/apt,40,5,119,3.16,73124477,2,0
44607,Brooklyn,40.67944,-73.91635,Shared room,125,1,1,0.45,114828297,1,0
12688,Brooklyn,40.689679999999996,-73.95213000000001,Shared room,250,1,11,0.32,68890,3,1
9176,Brooklyn,40.64574,-73.90781,Private room,600,7,0,,36579485,3,1
1028,Manhattan,40.7559,-73.99469,Private room,325,30,18,0.21,2108853,1,1
12966,Bronx,40.81192,-73.90949,Private room,64,3,36,0.84,20271650,1,0
32404,Brooklyn,40.67568,-73.91809,Private room,60,2,0,,161314694,1,1
42058,Manhattan,40.7718,-73.99421,Entire home/apt,170,1,4,1.01,10219283,1,0
43477,Brooklyn,40.68694,-73.97435,Entire home/apt,104,2,7,3.33,4128255,1,0
2304,Manhattan,40.71744,-73.99718,Entire home/apt,85,3,37,0.58,3211592,1,0
38998,Manhattan,40.76287,-73.98073000000001,Private room,699,2,0,,227836627,1,1
19485,Brooklyn,40.70953,-73.96445,Entire home/apt,190,5,18,0.57,6521189,1,0
1945,Manhattan,40.847640000000006,-73.93875,Private room,100,1,31,0.4,4444170,1,1
41776,Brooklyn,40.68116,-73.94738000000001,Private room,400,1,5,1.23,180008916,2,0
42632,Manhattan,40.735079999999996,-74.00004,Entire home/apt,204,4,3,1.36,28770493,1,0
27675,Bronx,40.88688,-73.84789,Private room,70,2,5,1.16,158344372,1,1
3318,Brooklyn,40.718709999999994,-73.96455999999999,Private room,350,5,0,,4139790,1,1
42041,Manhattan,40.72844,-73.98295999999999,Entire home/apt,115,3,1,0.25,776290,1,0
14177,Manhattan,40.83117,-73.94281,Private room,200,1,3,0.38,25461543,2,1
37912,Manhattan,40.82437,-73.95177,Entire home/apt,95,1,51,6.95,15238188,1,0
25439,Manhattan,40.804190000000006,-73.94792,Private room,65,1,1,0.16,140641026,1,1
24727,Manhattan,40.75083,-73.97270999999999,Entire home/apt,325,3,21,0.89,140433041,1,0
25807,Brooklyn,40.61765,-74.03406,Private room,125,9,0,,147668954,1,1
7770,Brooklyn,40.72232,-73.9434,Entire home/apt,110,2,248,4.82,29739883,2,0
28159,Manhattan,40.76321,-73.98775,Entire home/apt,160,5,5,0.27,50414933,1,0
37510,Brooklyn,40.70343,-73.94894000000001,Entire home/apt,149,6,7,0.96,4858280,1,0
4419,Manhattan,40.85719,-73.93573,Private room,185,2,34,0.56,7629544,1,1
4940,Manhattan,40.724540000000005,-73.97836,Entire home/apt,145,1,358,5.96,17820464,1,0
794,Brooklyn,40.714220000000005,-73.9484,Entire home/apt,100,19,5,0.06,524730,2,0
8950,Manhattan,40.72148,-73.98235,Entire home/apt,244,2,22,0.45,29480685,1,0
35348,Queens,40.67324,-73.7957,Private room,34,5,2,0.23,8814258,7,1
22,Brooklyn,40.67989,-73.97798,Shared room,80,1,39,0.37,22486,6,1
34375,Brooklyn,40.707570000000004,-73.94466,Shared room,86,2,23,2.18,189646908,3,1
38471,Manhattan,40.86184,-73.92756999999999,Private room,65,5,2,0.32,157141199,2,1
25198,Brooklyn,40.69786,-73.91362,Entire home/apt,50,20,3,0.13,22645955,1,0
20203,Brooklyn,40.695009999999996,-73.93363000000001,Entire home/apt,25,2,50,1.65,1538057,1,0
29352,Manhattan,40.80686,-73.93822,Shared room,50,1,13,0.81,7831209,10,1
11397,Brooklyn,40.68313,-73.96165,Private room,105,1,54,1.19,10549906,1,1
20439,Brooklyn,40.645379999999996,-73.94863000000001,Private room,36,30,2,0.07,27977412,4,1
28029,Brooklyn,40.705909999999996,-73.92916,Entire home/apt,66,2,48,2.6,427019,2,0
29604,Staten Island,40.56033,-74.18259,Entire home/apt,75,1,20,1.55,167595532,1,0
36050,Brooklyn,40.71953,-73.96401,Private room,70,2,14,1.52,17486626,2,0
19454,Manhattan,40.74244,-73.99781,Entire home/apt,200,3,41,1.24,1098809,1,0
19542,Manhattan,40.75954,-73.96099,Private room,163,30,0,,76104209,33,1
35730,Queens,40.74403,-73.92147,Entire home/apt,65,2,64,6.34,214095681,2,0
18366,Brooklyn,40.714940000000006,-73.94651999999999,Shared room,200,90,4,0.4,23266322,1,1
45691,Queens,40.7261,-73.72173000000001,Private room,75,1,0,,263090455,1,1
38971,Manhattan,40.82071,-73.95359,Private room,34,1,17,2.33,6407054,3,0
10953,Brooklyn,40.669990000000006,-73.94735,Private room,160,2,2,0.04,16954469,1,1
36412,Queens,40.74029,-73.95926999999999,Shared room,119,1,2,0.26,213781715,33,1
23827,Staten Island,40.623979999999996,-74.10801,Private room,200,3,0,,134672751,1,1
46621,Manhattan,40.72671,-73.97986,Private room,450,1,0,,62664257,1,1
32544,Brooklyn,40.684940000000005,-73.9885,Private room,1333,50,0,,75110137,1,1
24586,Brooklyn,40.73599,-73.95604,Entire home/apt,170,2,12,0.53,28307663,1,0
1383,Queens,40.6916,-73.73323,Private room,45,3,0,,2979607,2,1
39685,Manhattan,40.74103,-73.97451,Private room,180,4,2,0.56,11510329,1,0
12905,Brooklyn,40.68786,-73.95019,Entire home/apt,65,5,10,0.49,46256682,1,0
26512,Manhattan,40.73223,-74.00489,Entire home/apt,150,4,1,0.05,28066471,1,0
15591,Manhattan,40.82302,-73.94476999999999,Private room,500,1,0,,51093380,1,1
33310,Manhattan,40.783429999999996,-73.9823,Entire home/apt,265,2,5,0.49,3274004,1,0
12418,Manhattan,40.76515,-73.9847,Private room,100,2,18,0.41,49566321,1,1
